Elapsed time,1a-Jasper,1a-PdfBox,1a-iText,1b-Jasper,1b-PdfBox,1b-iText,1c-Jasper,1c-PdfBox,1c-iText,2a--Jasper,2a-PdfBox,2a-iText,2b-Jasper,2b-PdfBox,2b-iText,2c--iText,2c-Jasper,2c-PdfBox,3a-Jasper,3a-PdfBox,3a-iText,3b-Jasper,3b-PdfBox,3b-iText,3c--iText,3c-Jasper,3c-PdfBox,OS Process Sampler,heroku restart,maven build Jasper
01:20:56.500,,,317.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:20:57.0,,,451.6842105263158,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:20:57.500,,,438.74074074074076,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:20:58.0,,,345.45454545454544,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:20:58.500,,,389.8333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:20:59.0,,,308.13793103448285,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:20:59.500,,,284.5405405405405,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:21:00.0,,,319.85185185185196,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:21:00.500,,,313.1666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:21:01.0,,,543.6363636363636,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:21:01.500,,,304.24000000000007,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:21:02.0,,,558.2222222222222,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:21:02.500,,,414.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:21:03.0,,,518.7368421052631,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:21:03.500,,,522.35,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:21:04.0,,,380.1034482758621,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:21:04.500,,,387.59090909090907,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:21:05.0,,,317.875,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:21:05.500,,,313.8709677419355,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:21:06.0,,,326.375,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:21:06.500,,,316.8928571428572,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:21:07.0,,,452.0625,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:21:07.500,,,368.7647058823529,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:21:08.0,,,296.27272727272725,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:21:08.500,,,441.5357142857143,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:21:09.0,,,312.8387096774193,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:21:09.500,,,317.50000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:21:10.0,,,513.0555555555555,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:21:10.500,,,401.54166666666674,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:21:11.0,,,554.3181818181819,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:21:11.500,,,316.4642857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:21:12.0,,,295.2258064516129,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:21:12.500,,,308.46875,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:21:13.0,,,285.3235294117647,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:21:13.500,,,305.6666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:21:14.0,,,324.19999999999993,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:21:14.500,,,365.6969696969697,,,,,,,,,,,,,,,,,,,,,,,,,,,
